TOTAL JOIN TABLE SUMMARY:::::,,,,,,,,,,,
,,,,,,,,,,,
"	FirstValueSource = .\Instrument Errors.xlsx",,,,,,,,,,,
"	SecondValueSource = .\DNA2InstrumentErrorCodes.json",,,,,,,,,,,
ErrorCode_1,ErrorCode_2,ErrorType_1,ErrorType_2,ErrorModule,ErrorModuleSuggestions,ErrorHasMsg_1,ErrorHasMsgSuggestion_1,ErrorMsg_1,ErrorHasMsg_2,ErrorHasMsgSuggestion_2,ErrorMsg_2
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_CORRUPT_RW_SECTION_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_CORRUPT_RW_SECTION_D1,AssistanceNeeded,AssistanceNeeded,RfidDrOil1,"RfidDrOil1,Inbox",TRUE,TRUE,The information on Droplet Reader bottle 1 could not be read successfully.  Please remove it and try another bottle.,TRUE,TRUE,"The information on Droplet Reader bottle 1 could not be read successfully.
 • Please remove it and try another bottle."
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_CORRUPT_RW_SECTION_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_CORRUPT_RW_SECTION_D2,AssistanceNeeded,AssistanceNeeded,RfidDrOil2,"RfidDrOil2,Inbox",TRUE,TRUE,The information on Droplet Reader bottle 2 could not be read successfully.  Please remove it and try another bottle.,TRUE,TRUE,"The information on Droplet Reader bottle 2 could not be read successfully.
 • Please remove it and try another bottle."
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, unknown error P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, unknown error P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, unknown error E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, unknown error E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, unknown error D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_UNKNOWN_ERROR_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, unknown error D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, tag changed before write P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, tag changed before write P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, tag changed before write E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, tag changed before write E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, tag changed before write D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, tag changed before write D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data failed P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data failed P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data failed E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data failed E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data failed D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_FAILED_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data failed D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data buffer corrupt P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data buffer corrupt P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data buffer corrupt E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data buffer corrupt E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data buffer corrupt D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, write data buffer corrupt D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_1_BUS_DOWN,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_1_BUS_DOWN,Warning,Warning,RfidProbesOil1,Inbox,FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, module 1 bus down"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_2_BUS_DOWN,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_2_BUS_DOWN,Warning,Warning,RfidProbesOil2,Inbox,FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, module 2 bus down"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_3_BUS_DOWN,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_3_BUS_DOWN,Warning,Warning,RfidEvagreenOil1,Inbox,FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, module 3 bus down"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_4_BUS_DOWN,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_4_BUS_DOWN,Warning,Warning,RfidEvagreenOil2,Inbox,FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, module 4 bus down"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_5_BUS_DOWN,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_5_BUS_DOWN,Warning,Warning,RfidDrOil1,Inbox,FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, module 5 bus down"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_6_BUS_DOWN,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_6_BUS_DOWN,Warning,Warning,RfidDrOil2,Inbox,FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, module 6 bus down"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting module power P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting module power P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting module power E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting module power E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting module power D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_MODULE_POWER_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting module power D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting I2C peripheral P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting I2C peripheral P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting I2C peripheral E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting I2C peripheral E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting I2C peripheral D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_RESETTING_I2C_PERIPHERAL_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, resetting I2C peripheral D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox,Bottles",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, talking to bottle LED's P1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox,Bottles",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, talking to bottle LED's P2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox,Bottles",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, talking to bottle LED's E1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox,Bottles",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, talking to bottle LED's E2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox,Bottles",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, talking to bottle LED's D1"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TALKING_TO_BOTTLE_LEDS_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox,Bottles",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, talking to bottle LED's D2"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, P1 is hung"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, P2 is hung"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, E1 is hung"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, E2 is hung"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, D1 is hung"
ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_IS_HUNG_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,"Chassis entry hotel RFID error, D2 is hung"
ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT1,ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT1,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 1.  Please remove it.,TRUE,TRUE,"There is an unexpected plate in Inbox Slot 1.
 •  Please remove it."
ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT2,ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT2,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 2.  Please remove it.,TRUE,TRUE,"There is an unexpected plate in Inbox Slot 2.
 •  Please remove it."
ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT3,ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT3,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 3.  Please remove it.,TRUE,TRUE,"There is an unexpected plate in Inbox Slot 3.
 •  Please remove it."
ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT4,ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT4,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 4.  Please remove it.,TRUE,TRUE,"There is an unexpected plate in Inbox Slot 4.
 •  Please remove it."
ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT5,ERROR_CHASIS_ENTRY_HOTEL_SLOT_RESERVE_FAIL_SLOT5,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 5.  Please remove it.,TRUE,TRUE,"There is an unexpected plate in Inbox Slot 5.
 •  Please remove it."
ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT1,ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT1,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 1.  Please remove it.,TRUE,TRUE,Unexpected plate in Inbox Slot 1. Please remove the plate.
ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT2,ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT2,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 2.  Please remove it.,TRUE,TRUE,Unexpected plate in Inbox Slot 2. Please remove the plate.
ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT3,ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT3,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 3.  Please remove it.,TRUE,TRUE,Unexpected plate in Inbox Slot 3. Please remove the plate.
ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT4,ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT4,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 4.  Please remove it.,TRUE,TRUE,Unexpected plate in Inbox Slot 4. Please remove the plate.
ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT5,ERROR_CHASIS_ENTRY_HOTEL_UNEXPECTED_PLATE_SLOT5,AssistanceNeeded,AssistanceNeeded,InboxSlot,"InboxSlot,Inbox,Slot",TRUE,TRUE,There is an unexpected plate in Inbox Slot 5.  Please remove it.,TRUE,TRUE,Unexpected plate in Inbox Slot 5. Please remove the plate.
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BAD_TAG_TYPE_W1,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BAD_TAG_TYPE_W1,AssistanceNeeded,AssistanceNeeded,RfidWaste1,"RfidWaste1,Outbox",TRUE,TRUE,The information on Waste bottle 1 could not be read successfully.  Please remove it and try another bottle.,TRUE,TRUE,"The information on Waste bottle 1 could not be read successfully.
 Please remove it and try another bottle."
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BAD_TAG_TYPE_W2,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BAD_TAG_TYPE_W2,AssistanceNeeded,AssistanceNeeded,RfidWaste2,"RfidWaste2,Outbox",TRUE,TRUE,The information on Waste bottle 2 could not be read successfully.  Please remove it and try another bottle.,TRUE,TRUE,"The information on Waste bottle 2 could not be read successfully.
 Please remove it and try another bottle."
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_CORRUPT_TAG_W1,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_CORRUPT_TAG_W1,AssistanceNeeded,AssistanceNeeded,RfidWaste1,"RfidWaste1,Outbox",FALSE,FALSE,,TRUE,TRUE,"Chassis exit hotel RFID error, corrupt tag W1"
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_CORRUPT_TAG_W2,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_CORRUPT_TAG_W2,AssistanceNeeded,AssistanceNeeded,RfidWaste2,"RfidWaste2,Outbox",FALSE,FALSE,,TRUE,TRUE,"Chassis exit hotel RFID error, corrupt tag W2"
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BUS_ERROR_W1,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BUS_ERROR_W1,Warning,Warning,RfidWaste1,"RfidWaste1,Outbox",FALSE,FALSE,,TRUE,TRUE,"Chassis exit hotel RFID error, bus error W1"
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BUS_ERROR_W2,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_BUS_ERROR_W2,Warning,Warning,RfidWaste2,"RfidWaste2,Outbox",FALSE,FALSE,,TRUE,TRUE,"Chassis exit hotel RFID error, bus error W2"
ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TIMEOUT_W1,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TIMEOUT_W1,Warning,Warning,RfidWaste1,"RfidWaste1,Outbox",FALSE,FALSE,,TRUE,TRUE,"Chassis exit hotel RFID error, timeout W1"
